Time - Filtered	Amplitude - Filtered
48:17,4	5,05842
48:17,4	5,05429
48:17,4	5,05476
48:17,4	5,05458
48:17,4	5,05604
48:17,4	5,06627
48:17,4	5,06586
48:17,4	5,06208
48:17,4	5,06667
48:17,5	5,07173
48:17,5	5,07028
48:17,5	5,06662
48:17,5	5,07138
48:17,5	5,07446
48:17,5	5,07533
48:17,5	5,07353
48:17,5	5,06755
48:17,6	5,05447
48:17,6	5,05127
48:17,6	5,05412
48:17,6	5,05999
48:17,6	5,06429
48:17,6	5,06197
48:17,6	5,06696
48:17,6	5,07092
48:17,7	5,06958
48:17,7	5,07005
48:17,7	5,06586
48:17,7	5,06621
48:17,7	5,06621
48:17,7	5,0676
48:17,7	5,05993
48:17,7	5,05824
48:17,7	5,06133
48:17,8	5,06958
48:17,8	5,07487
48:17,8	5,07789
48:17,8	5,07411
48:17,8	5,074
48:17,8	5,07923
48:17,8	5,07342
48:17,8	5,06981
48:17,9	5,06731
48:17,9	5,06673
48:17,9	5,06964
48:17,9	5,06818
48:17,9	5,06638
48:17,9	5,05906
48:17,9	5,06022
48:17,9	5,06144
48:17,9	5,0672
48:18,0	5,05964
48:18,0	5,05877
48:18,0	5,06167
48:18,0	5,06022
48:18,0	5,05987
48:18,0	5,06127
48:18,0	5,0633
48:18,0	5,06237
48:18,1	5,06569
48:18,1	5,07103
48:18,1	5,07371
48:18,1	5,07121
48:18,1	5,07022
48:18,1	5,06417
48:18,1	5,06191
48:18,1	5,06859
48:18,2	5,0608
48:18,2	5,05575
48:18,2	5,05819
48:18,2	5,06045
48:18,2	5,05586
48:18,2	5,06388
48:18,2	5,05034
48:18,2	5,04941
48:18,2	5,04976
48:18,3	5,05755
48:18,3	5,05662
48:18,3	5,05429
48:18,3	5,0558
48:18,3	5,05604
48:18,3	5,05888
48:18,3	5,06109
48:18,3	5,06127
48:18,4	5,05976
48:18,4	5,05935
48:18,4	5,0647
48:18,4	5,06609
48:18,4	5,06452
48:18,4	5,06394
48:18,4	5,06295
48:18,4	5,06609
48:18,4	5,0604
48:18,5	5,05656
48:18,5	5,0554
48:18,5	5,05737
48:18,5	5,06057
48:18,5	5,07086
48:18,5	5,06801
48:18,5	5,06673
48:18,5	5,06784
48:18,6	5,07714
48:18,6	5,07121
48:18,6	5,06859
48:18,6	5,06528
48:18,6	5,06586
48:18,6	5,06295
48:18,6	5,06946
48:18,6	5,06406
48:18,6	5,06144
48:18,7	5,06191
48:18,7	5,06551
48:18,7	5,06313
48:18,7	5,06243
48:18,7	5,06272
48:18,7	5,06249
48:18,7	5,06586
48:18,7	5,06702
48:18,8	5,06231
48:18,8	5,06249
48:18,8	5,05464
48:18,8	5,05534
48:18,8	5,05348
48:18,8	5,05807
48:18,8	5,0558
48:18,8	5,05086
48:18,9	5,05255
48:18,9	5,049
48:18,9	5,05668
48:18,9	5,05708
48:18,9	5,05859
48:18,9	5,05824
48:18,9	5,06371
48:18,9	5,06685
48:18,9	5,07074
48:19,0	5,06609
48:19,0	5,06243
48:19,0	5,06417
48:19,0	5,06092
48:19,0	5,06638
48:19,0	5,06725
48:19,0	5,06522
48:19,0	5,05859
48:19,0	5,05644
48:19,1	5,06557
48:19,1	5,06202
48:19,1	5,06505
48:19,1	5,07005
48:19,1	5,06894
48:19,1	5,06993
48:19,1	5,06789
48:19,1	5,06371
48:19,2	5,05807
48:19,2	5,05871
48:19,2	5,05941
48:19,2	5,0622
48:19,2	5,06127
48:19,2	5,06127
48:19,2	5,06069
48:19,2	5,06272
48:19,3	5,06342
48:19,3	5,06772
48:19,3	5,06522
48:19,3	5,06162
48:19,3	5,0579
48:19,3	5,0608
48:19,3	5,06301
48:19,3	5,06127
48:19,3	5,05499
48:19,4	5,05865
48:19,4	5,06051
48:19,4	5,06284
48:19,4	5,06359
48:19,4	5,05656
48:19,4	5,05627
48:19,4	5,0565
48:19,4	5,06162
48:19,4	5,06202
48:19,5	5,06516
48:19,5	5,06662
48:19,5	5,06563
48:19,5	5,07045
48:19,5	5,06505
48:19,5	5,06877
48:19,5	5,07191
48:19,5	5,06673
48:19,6	5,06324
48:19,6	5,06522
48:19,6	5,07179
48:19,6	5,06906
48:19,6	5,06749
48:19,6	5,05563
48:19,6	5,05958
48:19,6	5,05935
48:19,7	5,06377
48:19,7	5,06214
48:19,7	5,06313
48:19,7	5,06237
48:19,7	5,06644
48:19,7	5,06877
48:19,7	5,06975
48:19,7	5,06086
48:19,7	5,06167
48:19,8	5,06138
48:19,8	5,06301
48:19,8	5,06156
48:19,8	5,06022
48:19,8	5,06249
48:19,8	5,06278
48:19,8	5,06534
48:19,8	5,06522
48:19,8	5,06429
48:19,9	5,06057
48:19,9	5,05691
48:19,9	5,06074
48:19,9	5,06383
48:19,9	5,06458
48:19,9	5,06603
48:19,9	5,06952
48:19,9	5,07034
48:20,0	5,07179
48:20,0	5,06795
48:20,0	5,06795
48:20,0	5,06266
48:20,0	5,05923
48:20,0	5,06011
48:20,0	5,06383
48:20,0	5,06877
48:20,1	5,06615
48:20,1	5,06045
48:20,1	5,06133
48:20,1	5,06441
48:20,1	5,06696
48:20,1	5,0647
48:20,1	5,05778
48:20,1	5,05772
48:20,1	5,05848
48:20,2	5,05743
48:20,2	5,05633
48:20,2	5,0515
48:20,2	5,05604
48:20,2	5,05918
48:20,2	5,06551
48:20,2	5,05708
48:20,2	5,0547
48:20,3	5,05435
48:20,3	5,05255
48:20,3	5,05249
48:20,3	5,06505
48:20,3	5,06179
48:20,3	5,06266
48:20,3	5,06545
48:20,3	5,07028
48:20,3	5,06383
48:20,4	5,06383
48:20,4	5,06133
48:20,4	5,06708
48:20,4	5,0672
48:20,4	5,07394
48:20,4	5,07161
48:20,4	5,06958
48:20,4	5,06667
48:20,5	5,06499
48:20,5	5,06394
48:20,5	5,05563
48:20,5	5,0547
48:20,5	5,05493
48:20,5	5,06074
48:20,5	5,06662
48:20,5	5,06993
48:20,5	5,06673
48:20,6	5,0676
48:20,6	5,06638
48:20,6	5,05958
48:20,6	5,05005
48:20,6	5,04685
48:20,6	5,05377
48:20,6	5,05697
48:20,6	5,06836
48:20,7	5,06266
48:20,7	5,06865
48:20,7	5,06481
48:20,7	5,06772
48:20,7	5,05883
48:20,7	5,06092
48:20,7	5,05621
48:20,7	5,05691
48:20,8	5,05976
48:20,8	5,06208
48:20,8	5,06011
48:20,8	5,05784
48:20,8	5,05621
48:20,8	5,059
48:20,8	5,06371
48:20,8	5,06412
48:20,8	5,05877
48:20,9	5,05702
48:20,9	5,05377
48:20,9	5,059
48:20,9	5,05755
48:20,9	5,05139
48:20,9	5,05354
48:20,9	5,06255
48:20,9	5,06574
48:21,0	5,06539
48:21,0	5,06202
48:21,0	5,06034
48:21,0	5,06144
48:21,0	5,06086
48:21,0	5,05801
48:21,0	5,05644
48:21,0	5,05452
48:21,0	5,06406
48:21,1	5,07051
48:21,1	5,07731
48:21,1	5,07801
48:21,1	5,07359
48:21,1	5,07249
48:21,1	5,06789
48:21,1	5,06999
48:21,1	5,06632
48:21,2	5,06528
48:21,2	5,0604
48:21,2	5,06371
48:21,2	5,06301
48:21,2	5,06714
48:21,2	5,06708
48:21,2	5,06487
48:21,2	5,06499
48:21,2	5,06906
48:21,3	5,06877
48:21,3	5,07307
48:21,3	5,07185
48:21,3	5,06458
48:21,3	5,06167
48:21,3	5,06295
48:21,3	5,06377
48:21,3	5,06272
48:21,4	5,05679
48:21,4	5,05615
48:21,4	5,05685
48:21,4	5,05999
48:21,4	5,06202
48:21,4	5,06406
48:21,4	5,06237
48:21,4	5,06301
48:21,4	5,06423
48:21,5	5,0647
48:21,5	5,0579
48:21,5	5,05691
48:21,5	5,05482
48:21,5	5,05575
48:21,5	5,06226
48:21,5	5,06609
48:21,5	5,06336
48:21,6	5,05807
48:21,6	5,05859
48:21,6	5,0572
48:21,6	5,05644
48:21,6	5,0565
48:21,6	5,05435
48:21,6	5,05435
48:21,6	5,05697
48:21,6	5,06359
48:21,7	5,06365
48:21,7	5,05586
48:21,7	5,05731
48:21,7	5,04639
48:21,7	5,0472
48:21,7	5,05185
48:21,7	5,05307
48:21,7	5,0465
48:21,8	5,05214
48:21,8	5,05563
48:21,8	5,0565
48:21,8	5,06104
48:21,8	5,06534
48:21,8	5,06644
48:21,8	5,06423
48:21,8	5,06539
48:21,8	5,06766
48:21,9	5,06778
48:21,9	5,06272
48:21,9	5,0626
48:21,9	5,06446
48:21,9	5,06871
48:21,9	5,07185
48:21,9	5,07179
48:21,9	5,06545
48:22,0	5,05976
48:22,0	5,06069
48:22,0	5,06138
48:22,0	5,0615
48:22,0	5,06069
48:22,0	5,05708
48:22,0	5,05505
48:22,0	5,05743
48:22,0	5,06074
48:22,1	5,05557
48:22,1	5,05319
48:22,1	5,05563
48:22,1	5,05766
48:22,1	5,05731
48:22,1	5,05755
48:22,1	5,05743
48:22,1	5,05813
48:22,2	5,06255
48:22,2	5,064
48:22,2	5,05941
48:22,2	5,04935
48:22,2	5,05098
48:22,2	5,05499
48:22,2	5,06069
48:22,2	5,05737
48:22,2	5,05952
48:22,3	5,0579
48:22,3	5,06034
48:22,3	5,06353
48:22,3	5,07138
48:22,3	5,06929
48:22,3	5,06737
48:22,3	5,06958
48:22,3	5,07115
48:22,4	5,06807
48:22,4	5,06975
48:22,4	5,06656
48:22,4	5,06667
48:22,4	5,06255
48:22,4	5,06574
48:22,4	5,06888
48:22,4	5,06662
48:22,4	5,06127
48:22,5	5,05952
48:22,5	5,05668
48:22,5	5,05702
48:22,5	5,05952
48:22,5	5,06237
48:22,5	5,0558
48:22,5	5,04947
48:22,5	5,04511
48:22,6	5,04674
48:22,6	5,05185
48:22,6	5,0486
48:22,6	5,0529
48:22,6	5,05999
48:22,6	5,06906
48:22,6	5,06789
48:22,6	5,0615
48:22,6	5,07022
48:22,7	5,06848
48:22,7	5,07109
48:22,7	5,06999
48:22,7	5,07417
48:22,7	5,06702
48:22,7	5,06266
48:22,7	5,06063
48:22,7	5,05819
48:22,8	5,05842
48:22,8	5,05621
48:22,8	5,06731
48:22,8	5,0744
48:22,8	5,07964
48:22,8	5,07981
48:22,8	5,07906
48:22,8	5,06731
48:22,8	5,06638
48:22,9	5,06894
48:22,9	5,06307
48:22,9	5,05691
48:22,9	5,05842
48:22,9	5,059
48:22,9	5,06133
48:22,9	5,06197
48:22,9	5,05912
48:23,0	5,05348
48:23,0	5,05464
48:23,0	5,05214
48:23,0	5,05307
48:23,0	5,05278
48:23,0	5,049
48:23,0	5,04813
48:23,0	5,05807
48:23,1	5,06034
48:23,1	5,06121
48:23,1	5,05778
48:23,1	5,06266
48:23,1	5,06417
48:23,1	5,07121
48:23,1	5,06952
48:23,1	5,07068
48:23,1	5,07045
48:23,2	5,06772
48:23,2	5,06493
48:23,2	5,06452
48:23,2	5,0572
48:23,2	5,05418
48:23,2	5,05296
48:23,2	5,05592
48:23,2	5,06202
48:23,2	5,06446
48:23,3	5,06156
48:23,3	5,05993
48:23,3	5,05883
48:23,3	5,06313
48:23,3	5,06702
48:23,3	5,06679
48:23,3	5,06057
48:23,3	5,05737
48:23,4	5,06237
48:23,4	5,06435
48:23,4	5,06278
48:23,4	5,06057
48:23,4	5,05522
48:23,4	5,05551
48:23,4	5,05662
48:23,4	5,05668
48:23,5	5,05621
48:23,5	5,05906
48:23,5	5,06098
48:23,5	5,06435
48:23,5	5,06301
48:23,5	5,06074
48:23,5	5,06104
48:23,5	5,05795
48:23,5	5,05575
48:23,6	5,06016
48:23,6	5,06348
48:23,6	5,06121
48:23,6	5,05621
48:23,6	5,05633
48:23,6	5,05958
48:23,6	5,06249
48:23,6	5,06342
48:23,6	5,06388
48:23,7	5,06452
48:23,7	5,07127
48:23,7	5,07499
48:23,7	5,07946
48:23,7	5,07423
48:23,7	5,07214
48:23,7	5,06394
48:23,7	5,06249
48:23,8	5,06412
48:23,8	5,06534
48:23,8	5,06231
48:23,8	5,06417
48:23,8	5,06342
48:23,8	5,06917
48:23,8	5,06941
48:23,8	5,05952
48:23,9	5,05668
48:23,9	5,05528
48:23,9	5,05976
48:23,9	5,0579
48:23,9	5,06836
48:23,9	5,06505
48:23,9	5,06493
48:23,9	5,06981
48:23,9	5,07737
48:24,0	5,0708
48:24,0	5,07022
48:24,0	5,06801
48:24,0	5,06749
48:24,0	5,07016
48:24,0	5,06551
48:24,0	5,06319
48:24,0	5,06476
48:24,1	5,0701
48:24,1	5,07353
48:24,1	5,07092
48:24,1	5,06894
48:24,1	5,06818
48:24,1	5,06359
48:24,1	5,06801
48:24,1	5,06842
48:24,1	5,06505
48:24,2	5,05737
48:24,2	5,05784
48:24,2	5,05976
48:24,2	5,05947
48:24,2	5,05545
48:24,2	5,04877
48:24,2	5,05784
48:24,2	5,0583
48:24,3	5,0651
48:24,3	5,06481
48:24,3	5,05673
48:24,3	5,05394
48:24,3	5,05749
48:24,3	5,05981
48:24,3	5,0572
48:24,3	5,06086
48:24,3	5,06109
48:24,4	5,05981
48:24,4	5,06563
48:24,4	5,06702
48:24,4	5,06226
48:24,4	5,05592
48:24,4	5,05941
48:24,4	5,0597
48:24,4	5,06365
48:24,5	5,06708
48:24,5	5,06737
48:24,5	5,06179
48:24,5	5,06627
48:24,5	5,06638
48:24,5	5,06784
48:24,5	5,06621
48:24,5	5,0629
48:24,5	5,06255
48:24,6	5,06295
48:24,6	5,06784
48:24,6	5,06755
48:24,6	5,0665
48:24,6	5,06464
48:24,6	5,06778
48:24,6	5,06615
48:24,6	5,0629
48:24,7	5,05807
48:24,7	5,05615
48:24,7	5,05697
48:24,7	5,06319
48:24,7	5,06772
48:24,7	5,06749
48:24,7	5,07022
48:24,7	5,06958
48:24,7	5,07063
48:24,8	5,07121
48:24,8	5,07022
48:24,8	5,06586
48:24,8	5,06063
48:24,8	5,05894
48:24,8	5,06167
48:24,8	5,06173
48:24,8	5,05871
48:24,9	5,06452
48:24,9	5,06464
48:24,9	5,07243
48:24,9	5,07138
48:24,9	5,0697
48:24,9	5,07034
48:24,9	5,06615
48:24,9	5,06586
48:25,0	5,06435
48:25,0	5,06516
48:25,0	5,06034
48:25,0	5,06255
48:25,0	5,06324
48:25,0	5,06156
48:25,0	5,06243
48:25,0	5,05604
48:25,0	5,05348
48:25,1	5,05203
48:25,1	5,05342
48:25,1	5,05482
48:25,1	5,05516
48:25,1	5,05685
48:25,1	5,06301
48:25,1	5,06359
48:25,1	5,06714
48:25,2	5,06278
48:25,2	5,05511
48:25,2	5,05528
48:25,2	5,05272
48:25,2	5,05214
48:25,2	5,05191
48:25,2	5,0511
48:25,2	5,05034
48:25,2	5,05685
48:25,3	5,05906
48:25,3	5,05795
48:25,3	5,05888
48:25,3	5,05912
48:25,3	5,0597
48:25,3	5,06249
48:25,3	5,06301
48:25,3	5,05714
48:25,4	5,0558
48:25,4	5,05731
48:25,4	5,05877
48:25,4	5,05435
48:25,4	5,0579
48:25,4	5,05633
48:25,4	5,05162
48:25,4	5,05429
48:25,4	5,06005
48:25,5	5,06104
48:25,5	5,0608
48:25,5	5,05894
48:25,5	5,059
48:25,5	5,06022
48:25,5	5,06569
48:25,5	5,06766
48:25,5	5,06493
48:25,6	5,06313
48:25,6	5,0629
48:25,6	5,05842
48:25,6	5,06057
48:25,6	5,0626
48:25,6	5,05749
48:25,6	5,05848
48:25,6	5,05673
48:25,6	5,05737
48:25,7	5,05348
48:25,7	5,05807
48:25,7	5,05348
48:25,7	5,05435
48:25,7	5,04801
48:25,7	5,05278
48:25,7	5,05359
48:25,7	5,05854
48:25,7	5,05714
48:25,8	5,05412
48:25,8	5,06162
48:25,8	5,0665
48:25,8	5,06197
48:25,8	5,05708
48:25,8	5,0579
48:25,8	5,04935
48:25,8	5,05203
48:25,9	5,05377
48:25,9	5,06045
48:25,9	5,05848
48:25,9	5,06423
48:25,9	5,0665
48:25,9	5,06714
48:25,9	5,0697
48:25,9	5,06609
48:25,9	5,0615
48:26,0	5,05883
48:26,0	5,05848
48:26,0	5,0597
48:26,0	5,05981
48:26,0	5,06086
48:26,0	5,05848
48:26,0	5,05813
48:26,0	5,05406
48:26,1	5,05877
48:26,1	5,06499
48:26,1	5,06656
48:26,1	5,06632
48:26,1	5,06627
48:26,1	5,06464
48:26,1	5,06231
48:26,1	5,06371
48:26,1	5,06202
48:26,2	5,06016
48:26,2	5,06115
48:26,2	5,06301
48:26,2	5,06702
48:26,2	5,07016
48:26,2	5,06859
48:26,2	5,06545
48:26,2	5,06074
48:26,2	5,059
48:26,3	5,05993
48:26,3	5,05976
48:26,3	5,06592
48:26,3	5,06435
48:26,3	5,06266
48:26,3	5,06679
48:26,3	5,06795
48:26,3	5,06702
48:26,4	5,06638
48:26,4	5,06632
48:26,4	5,06539
48:26,4	5,05807
48:26,4	5,05644
48:26,4	5,05534
48:26,4	5,04941
48:26,4	5,04447
48:26,4	5,0486
48:26,5	5,05301
48:26,5	5,05894
48:26,5	5,06848
48:26,5	5,06441
48:26,5	5,06307
48:26,5	5,06069
48:26,5	5,05761
48:26,5	5,05261
48:26,5	5,05354
48:26,6	5,0572
48:26,6	5,05894
48:26,6	5,05766
48:26,6	5,05772
48:26,6	5,06266
48:26,6	5,06365
48:26,6	5,06104
48:26,6	5,05912
48:26,7	5,0558
48:26,7	5,05609
48:26,7	5,0583
48:26,7	5,0608
48:26,7	5,0608
48:26,7	5,05772
48:26,7	5,05981
48:26,7	5,05865
48:26,7	5,05633
48:26,8	5,05929
48:26,8	5,05458
48:26,8	5,04842
48:26,8	5,04092
48:26,8	5,04662
48:26,8	5,05237
48:26,8	5,05458
48:26,8	5,05197
48:26,9	5,05627
48:26,9	5,0622
48:26,9	5,0629
48:26,9	5,06144
48:26,9	5,06353
48:26,9	5,06231
48:26,9	5,06249
48:26,9	5,06301
48:26,9	5,05964
48:27,0	5,05575
48:27,0	5,05993
48:27,0	5,05644
48:27,0	5,05598
48:27,0	5,06278
48:27,0	5,06993
48:27,0	5,06615
48:27,0	5,05848
48:27,1	5,0529
48:27,1	5,05377
48:27,1	5,05249
48:27,1	5,05865
48:27,1	5,05883
48:27,1	5,0529
48:27,1	5,05865
48:27,1	5,06417
48:27,1	5,06476
48:27,2	5,06074
48:27,2	5,05511
48:27,2	5,05354
48:27,2	5,04941
48:27,2	5,05237
48:27,2	5,0511
48:27,2	5,05673
48:27,2	5,05516
48:27,3	5,0583
48:27,3	5,0604
48:27,3	5,06162
48:27,3	5,05947
48:27,3	5,05278
48:27,3	5,05214
48:27,3	5,04563
48:27,3	5,0472
48:27,3	5,04912
48:27,4	5,04662
48:27,4	5,04703
48:27,4	5,05075
48:27,4	5,05394
48:27,4	5,05359
48:27,4	5,06016
48:27,4	5,05929
48:27,4	5,05737
48:27,5	5,05859
48:27,5	5,06173
48:27,5	5,06133
48:27,5	5,06516
48:27,5	5,06231
48:27,5	5,05662
48:27,5	5,05598
48:27,5	5,05761
48:27,5	5,06144
48:27,6	5,05551
48:27,6	5,05737
48:27,6	5,05906
48:27,6	5,06092
48:27,6	5,06167
48:27,6	5,06388
48:27,6	5,07208
48:27,6	5,07022
48:27,7	5,0708
48:27,7	5,06795
48:27,7	5,06499
48:27,7	5,05929
48:27,7	5,05749
48:27,7	5,05487
48:27,7	5,06074
48:27,7	5,06685
48:27,7	5,06162
48:27,8	5,05766
48:27,8	5,06074
48:27,8	5,05941
48:27,8	5,06057
48:27,8	5,06446
48:27,8	5,05592
48:27,8	5,05697
48:27,8	5,0565
48:27,8	5,05458
48:27,9	5,05563
48:27,9	5,06208
48:27,9	5,06534
48:27,9	5,05883
48:27,9	5,05784
48:27,9	5,05627
48:27,9	5,05795
48:27,9	5,05935
48:28,0	5,06842
48:28,0	5,06929
48:28,0	5,06946
48:28,0	5,07039
48:28,0	5,07289
48:28,0	5,06662
48:28,0	5,06476
48:28,0	5,05075
48:28,0	5,04999
48:28,1	5,04714
48:28,1	5,05069
48:28,1	5,05115
48:28,1	5,05726
48:28,1	5,0511
48:28,1	5,05348
48:28,1	5,05069
48:28,1	5,04772
48:28,2	5,04714
48:28,2	5,04441
48:28,2	5,05272
48:28,2	5,05877
48:28,2	5,06324
48:28,2	5,05923
48:28,2	5,05673
48:28,2	5,05493
48:28,2	5,05168
48:28,3	5,05226
48:28,3	5,05307
48:28,3	5,05935
48:28,3	5,0579
48:28,3	5,05854
48:28,3	5,05929
48:28,3	5,0626
48:28,3	5,06714
48:28,4	5,06133
48:28,4	5,06016
48:28,4	5,05964
48:28,4	5,06214
48:28,4	5,06353
48:28,4	5,07127
48:28,4	5,07214
48:28,4	5,06929
48:28,4	5,0651
48:28,5	5,06371
48:28,5	5,06104
48:28,5	5,06074
48:28,5	5,05784
48:28,5	5,05505
48:28,5	5,06104
48:28,5	5,06365
48:28,5	5,0647
48:28,6	5,06929
48:28,6	5,06627
48:28,6	5,06284
48:28,6	5,06127
48:28,6	5,05877
48:28,6	5,05656
48:28,6	5,05644
48:28,6	5,05563
48:28,6	5,05621
48:28,7	5,06795
48:28,7	5,06435
48:28,7	5,05964
48:28,7	5,05824
48:28,7	5,0579
48:28,7	5,06499
48:28,7	5,06598
48:28,7	5,06766
48:28,8	5,06586
48:28,8	5,0665
48:28,8	5,06249
48:28,8	5,0608
48:28,8	5,05761
48:28,8	5,05482
48:28,8	5,05394
48:28,8	5,05406
48:28,8	5,06138
48:28,9	5,06394
48:28,9	5,06999
48:28,9	5,06481
48:28,9	5,06877
48:28,9	5,07132
48:28,9	5,07045
48:28,9	5,06999
48:28,9	5,06574
48:29,0	5,05976
48:29,0	5,05918
48:29,0	5,06011
48:29,0	5,06231
48:29,0	5,0604
48:29,0	5,05999
48:29,0	5,06226
48:29,0	5,0583
48:29,0	5,05871
48:29,1	5,0633
48:29,1	5,06534
48:29,1	5,0608
48:29,1	5,06133
48:29,1	5,06749
48:29,1	5,07214
48:29,1	5,06086
48:29,1	5,05673
48:29,2	5,05487
48:29,2	5,05557
48:29,2	5,05307
48:29,2	5,05918
48:29,2	5,0565
48:29,2	5,05918
48:29,2	5,06208
48:29,2	5,06981
48:29,2	5,07243
48:29,3	5,07813
48:29,3	5,07371
48:29,3	5,07638
48:29,3	5,07417
48:29,3	5,07563
48:29,3	5,07144
48:29,3	5,06505
48:29,3	5,05987
48:29,4	5,06231
48:29,4	5,06818
48:29,4	5,07307
48:29,4	5,07429
48:29,4	5,07068
48:29,4	5,06999
48:29,4	5,06894
48:29,4	5,06743
48:29,4	5,0622
48:29,5	5,06011
48:29,5	5,05708
48:29,5	5,05604
48:29,5	5,06284
48:29,5	5,06557
48:29,5	5,06487
48:29,5	5,06202
48:29,5	5,06162
48:29,6	5,05621
48:29,6	5,06441
48:29,6	5,06435
48:29,6	5,06702
48:29,6	5,06667
48:29,6	5,06941
48:29,6	5,0715
48:29,6	5,07533
48:29,6	5,07347
48:29,7	5,06824
48:29,7	5,06848
48:29,7	5,05894
48:29,7	5,06092
48:29,7	5,06417
48:29,7	5,05883
48:29,7	5,05191
48:29,7	5,05772
48:29,7	5,06429
48:29,8	5,06348
48:29,8	5,05784
48:29,8	5,05929
48:29,8	5,06301
48:29,8	5,05923
48:29,8	5,05191
48:29,8	5,05952
48:29,8	5,0622
48:29,9	5,05598
48:29,9	5,05778
48:29,9	5,06685
48:29,9	5,0722
48:29,9	5,07324
48:29,9	5,0615
48:29,9	5,05301
48:29,9	5,04732
48:29,9	5,04836
48:30,0	5,04197
48:30,0	5,05017
48:30,0	5,05185
48:30,0	5,05575
48:30,0	5,05836
48:30,0	5,06156
48:30,0	5,06946
48:30,0	5,06859
48:30,1	5,06144
48:30,1	5,06191
48:30,1	5,06557
48:30,1	5,06964
48:30,1	5,06975
48:30,1	5,06464
48:30,1	5,06406
48:30,1	5,06737
48:30,1	5,06882
48:30,2	5,064
48:30,2	5,06784
48:30,2	5,06569
48:30,2	5,05877
48:30,2	5,05755
48:30,2	5,06104
48:30,2	5,06156
48:30,2	5,05958
48:30,3	5,0608
48:30,3	5,05801
48:30,3	5,05784
48:30,3	5,06336
48:30,3	5,06272
48:30,3	5,05993
48:30,3	5,05981
48:30,3	5,06324
48:30,3	5,06574
48:30,4	5,06307
48:30,4	5,06074
48:30,4	5,06127
48:30,4	5,05772
48:30,4	5,05679
48:30,4	5,05865
48:30,4	5,0572
48:30,4	5,04807
48:30,5	5,04371
48:30,5	5,05139
48:30,5	5,05708
48:30,5	5,05679
48:30,5	5,06121
48:30,5	5,06127
48:30,5	5,07185
48:30,5	5,0651
48:30,5	5,06435
48:30,6	5,06377
48:30,6	5,06098
48:30,6	5,05824
48:30,6	5,0665
48:30,6	5,06522
48:30,6	5,06621
48:30,6	5,06359
48:30,6	5,05981
48:30,7	5,05313
48:30,7	5,05964
48:30,7	5,06109
48:30,7	5,06173
48:30,7	5,05731
48:30,7	5,05522
48:30,7	5,06109
48:30,7	5,05976
48:30,7	5,06051
48:30,8	5,06034
48:30,8	5,0615
48:30,8	5,05952
48:30,8	5,06237
48:30,8	5,07022
48:30,8	5,07342
48:30,8	5,06795
48:30,8	5,0647
48:30,9	5,06272
48:30,9	5,06104
48:30,9	5,05836
48:30,9	5,05266
48:30,9	5,05569
48:30,9	5,06202
48:30,9	5,06516
48:30,9	5,0647
48:31,0	5,0633
48:31,0	5,06185
48:31,0	5,05935
48:31,0	5,06272
48:31,0	5,06627
48:31,0	5,06446
48:31,0	5,0626
48:31,0	5,0651
48:31,0	5,07167
48:31,1	5,07063
48:31,1	5,0676
48:31,1	5,05749
48:31,1	5,05522
48:31,1	5,05807
48:31,1	5,05842
48:31,1	5,05644
48:31,1	5,06284
48:31,2	5,06272
48:31,2	5,06778
48:31,2	5,07353
48:31,2	5,07208
48:31,2	5,06743
48:31,2	5,06772
48:31,2	5,06691
48:31,2	5,06191
48:31,2	5,06074
48:31,3	5,05894
48:31,3	5,05918
48:31,3	5,06074
48:31,3	5,06336
48:31,3	5,06662
48:31,3	5,06586
48:31,3	5,06673
48:31,3	5,06818
48:31,4	5,06882
48:31,4	5,06667
48:31,4	5,06609
48:31,4	5,05935
48:31,4	5,05842
48:31,4	5,06011
48:31,4	5,06173
48:31,4	5,06173
48:31,4	5,06627
48:31,5	5,06307
48:31,5	5,064
48:31,5	5,07156
48:31,5	5,06929
48:31,5	5,05278
48:31,5	5,05418
48:31,5	5,05127
48:31,5	5,05022
48:31,6	5,05098
48:31,6	5,05377
48:31,6	5,05173
48:31,6	5,05156
48:31,6	5,05435
48:31,6	5,05668
48:31,6	5,06359
48:31,6	5,06714
48:31,6	5,06278
48:31,7	5,05912
48:31,7	5,05505
48:31,7	5,05464
48:31,7	5,05842
48:31,7	5,05685
48:31,7	5,06185
48:31,7	5,0676
48:31,7	5,06865
48:31,8	5,06737
48:31,8	5,06981
48:31,8	5,06516
48:31,8	5,06493
48:31,8	5,06353
48:31,8	5,0665
48:31,8	5,0629
48:31,8	5,06255
48:31,8	5,05761
48:31,9	5,06086
48:31,9	5,06226
48:31,9	5,06749
48:31,9	5,06609
48:31,9	5,05447
48:31,9	5,05092
48:31,9	5,05354
48:31,9	5,05011
48:32,0	5,04953
48:32,0	5,05336
48:32,0	5,0547
48:32,0	5,0497
48:32,0	5,05452
48:32,0	5,064
48:32,0	5,06011
48:32,0	5,05854
48:32,0	5,05005
48:32,1	5,05162
48:32,1	5,05226
48:32,1	5,04947
48:32,1	5,05319
48:32,1	5,05487
48:32,1	5,05981
48:32,1	5,05638
48:32,1	5,05941
48:32,2	5,06086
48:32,2	5,06476
48:32,2	5,05586
48:32,2	5,05668
48:32,2	5,06423
48:32,2	5,06644
48:32,2	5,06156
48:32,2	5,0604
48:32,2	5,06197
48:32,3	5,05766
48:32,3	5,05563
48:32,3	5,06011
48:32,3	5,06051
48:32,3	5,05586
48:32,3	5,05377
