Time - Filtered	Amplitude - Filtered
04:47,6	5,23734
04:47,6	5,23978
04:47,6	5,24211
04:47,7	5,24414
04:47,7	5,24559
04:47,7	5,24734
04:47,7	5,24949
04:47,7	5,25112
04:47,7	5,25088
04:47,7	5,25321
04:47,7	5,25954
04:47,7	5,26117
04:47,7	5,26338
04:47,8	5,26489
04:47,8	5,26658
04:47,8	5,26797
04:47,8	5,26722
04:47,8	5,26844
04:47,8	5,27297
04:47,8	5,27507
04:47,8	5,27716
04:47,8	5,28146
04:47,8	5,28262
04:47,9	5,28349
04:47,9	5,2846
04:47,9	5,28588
04:47,9	5,29035
04:47,9	5,29035
04:47,9	5,29134
04:47,9	5,29221
04:47,9	5,28774
04:47,9	5,28849
04:47,9	5,28925
04:48,0	5,28942
04:48,0	5,29029
04:48,0	5,29093
04:48,0	5,29215
04:48,0	5,29279
04:48,0	5,28896
04:48,0	5,28663
04:48,0	5,28716
04:48,0	5,28495
04:48,0	5,28239
04:48,1	5,28262
04:48,1	5,28303
04:48,1	5,28378
04:48,1	5,28338
04:48,1	5,27989
04:48,1	5,28076
04:48,1	5,28065
04:48,1	5,27507
04:48,1	5,27536
04:48,1	5,27507
04:48,2	5,27454
04:48,2	5,27414
04:48,2	5,27524
04:48,2	5,27448
04:48,2	5,27326
04:48,2	5,27425
04:48,2	5,28105
04:48,2	5,28227
04:48,2	5,27832
04:48,2	5,27972
04:48,3	5,27873
04:48,3	5,27722
04:48,3	5,27867
04:48,3	5,27815
04:48,3	5,27704
04:48,3	5,27617
04:48,3	5,27541
04:48,3	5,27414
04:48,3	5,27873
04:48,3	5,28158
04:48,4	5,28012
04:48,4	5,27716
04:48,4	5,27443
04:48,4	5,27047
04:48,4	5,26774
04:48,4	5,26565
04:48,4	5,26181
04:48,4	5,25699
04:48,4	5,25193
04:48,4	5,25239
04:48,5	5,25274
04:48,5	5,25146
04:48,5	5,24873
04:48,5	5,24344
04:48,5	5,23897
04:48,5	5,23653
04:48,5	5,23443
04:48,5	5,23234
04:48,5	5,23013
04:48,5	5,22728
04:48,6	5,22554
04:48,6	5,22333
04:48,6	5,22287
04:48,6	5,2224
04:48,6	5,22118
04:48,6	5,22008
04:48,6	5,21868
04:48,6	5,21729
04:48,6	5,21519
04:48,6	5,21432
04:48,7	5,21333
04:48,7	5,2095
04:48,7	5,20729
04:48,7	5,2063
04:48,7	5,20554
04:48,7	5,20705
04:48,7	5,20653
04:48,7	5,20531
04:48,7	5,20554
04:48,7	5,20717
04:48,8	5,20676
04:48,8	5,20578
04:48,8	5,20514
04:48,8	5,20426
04:48,8	5,20351
04:48,8	5,20275
04:48,8	5,20229
04:48,8	5,20153
04:48,8	5,20107
04:48,8	5,20072
04:48,9	5,2006
04:48,9	5,19688
04:48,9	5,19688
04:48,9	5,19677
04:48,9	5,19688
04:48,9	5,19252
04:48,9	5,19078
04:48,9	5,19101
04:48,9	5,19089
04:48,9	5,1884
04:49,0	5,18194
04:49,0	5,18467
04:49,0	5,18456
04:49,0	5,18741
04:49,0	5,18741
04:49,0	5,18991
04:49,0	5,19002
04:49,0	5,19026
04:49,0	5,19078
04:49,0	5,18572
04:49,1	5,18729
04:49,1	5,18776
04:49,1	5,19182
04:49,1	5,19159
04:49,1	5,19235
04:49,1	5,19339
04:49,1	5,19839
04:49,1	5,19851
04:49,1	5,1988
04:49,1	5,19927
04:49,2	5,20066
04:49,2	5,20485
04:49,2	5,20264
04:49,2	5,20409
04:49,2	5,20235
04:49,2	5,2038
04:49,2	5,19735
04:49,2	5,19857
04:49,2	5,19967
04:49,2	5,19584
04:49,3	5,20211
04:49,3	5,20287
04:49,3	5,2045
04:49,3	5,20589
04:49,3	5,2081
04:49,3	5,21182
04:49,3	5,21304
04:49,3	5,21415
04:49,3	5,21653
04:49,3	5,21763
04:49,4	5,21926
04:49,4	5,22159
04:49,4	5,22385
04:49,4	5,22583
04:49,4	5,22769
04:49,4	5,22955
04:49,4	5,23141
04:49,4	5,23908
04:49,4	5,24059
04:49,4	5,24257
04:49,5	5,25024
04:49,5	5,25298
04:49,5	5,25484
04:49,5	5,25681
04:49,5	5,25914
04:49,5	5,261
04:49,5	5,26059
04:49,5	5,26268
04:49,5	5,26454
04:49,5	5,26611
04:49,6	5,26885
04:49,6	5,27134
04:49,6	5,27286
04:49,6	5,27495
04:49,6	5,27681
04:49,6	5,27844
04:49,6	5,28053
04:49,6	5,28204
04:49,6	5,28314
04:49,6	5,28524
04:49,7	5,28675
04:49,7	5,28797
04:49,7	5,28861
04:49,7	5,28948
04:49,7	5,29285
04:49,7	5,29349
04:49,7	5,2946
04:49,7	5,29535
04:49,7	5,29622
04:49,7	5,2993
04:49,8	5,30018
04:49,8	5,30076
04:49,8	5,30122
04:49,8	5,30169
04:49,8	5,30058
04:49,8	5,3007
04:49,8	5,30366
04:49,8	5,30355
04:49,8	5,30332
04:49,8	5,3032
04:49,9	5,30343
04:49,9	5,30343
04:49,9	5,30087
04:49,9	5,30262
04:49,9	5,30494
04:49,9	5,30268
04:49,9	5,30256
04:49,9	5,30221
04:49,9	5,30169
04:49,9	5,30157
04:50,0	5,29936
04:50,0	5,30163
04:50,0	5,30087
04:50,0	5,30053
04:50,0	5,29965
04:50,0	5,29965
04:50,0	5,29901
04:50,0	5,29541
04:50,0	5,29396
04:50,0	5,29367
04:50,1	5,29343
04:50,1	5,29529
04:50,1	5,29442
04:50,1	5,29553
04:50,1	5,29553
04:50,1	5,29419
04:50,1	5,29245
04:50,1	5,29134
04:50,1	5,28948
04:50,1	5,28826
04:50,2	5,28663
04:50,2	5,28512
04:50,2	5,28099
04:50,2	5,27966
04:50,2	5,28053
04:50,2	5,27896
04:50,2	5,28006
04:50,2	5,28059
04:50,2	5,27838
04:50,2	5,27698
04:50,3	5,27687
04:50,3	5,27402
04:50,3	5,26919
04:50,3	5,26722
04:50,3	5,26524
04:50,3	5,26013
04:50,3	5,25553
04:50,3	5,25356
04:50,3	5,25117
04:50,3	5,24955
04:50,4	5,24792
04:50,4	5,24606
04:50,4	5,24443
04:50,4	5,24211
04:50,4	5,2399
04:50,4	5,23455
04:50,4	5,23217
04:50,4	5,22769
04:50,4	5,22333
04:50,4	5,22182
04:50,5	5,22008
04:50,5	5,21688
04:50,5	5,21589
04:50,5	5,21415
04:50,5	5,2149
04:50,5	5,21362
04:50,5	5,21263
04:50,5	5,21176
04:50,5	5,21066
04:50,5	5,20979
04:50,6	5,20903
04:50,6	5,20833
04:50,6	5,20735
04:50,6	5,20612
04:50,6	5,20537
04:50,6	5,20473
04:50,6	5,20438
04:50,6	5,20426
04:50,6	5,20676
04:50,6	5,20642
04:50,7	5,2063
04:50,7	5,20659
04:50,7	5,20595
04:50,7	5,20543
04:50,7	5,20793
04:50,7	5,20607
04:50,7	5,20583
04:50,7	5,20595
04:50,7	5,20636
04:50,7	5,20845
04:50,8	5,2117
04:50,8	5,212
04:50,8	5,2117
04:50,8	5,21182
04:50,8	5,21246
04:50,8	5,21281
04:50,8	5,21356
04:50,8	5,21455
04:50,8	5,21554
04:50,8	5,2138
04:50,9	5,2149
04:50,9	5,21554
04:50,9	5,2192
04:50,9	5,21874
04:50,9	5,21961
04:50,9	5,2181
04:50,9	5,2188
04:50,9	5,21484
04:50,9	5,21624
04:50,9	5,21694
04:51,0	5,21595
04:51,0	5,21409
04:51,0	5,21409
04:51,0	5,21473
04:51,0	5,21572
04:51,0	5,2167
04:51,0	5,22054
04:51,0	5,22153
04:51,0	5,22199
04:51,0	5,22252
04:51,1	5,2235
04:51,1	5,22426
04:51,1	5,22502
04:51,1	5,22257
04:51,1	5,22443
04:51,1	5,22566
04:51,1	5,22653
04:51,1	5,23054
04:51,1	5,23722
04:51,1	5,2381
04:51,2	5,23937
04:51,2	5,23868
04:51,2	5,24013
04:51,2	5,24182
04:51,2	5,24304
04:51,2	5,24466
04:51,2	5,24623
04:51,2	5,24542
04:51,2	5,24728
04:51,2	5,24955
04:51,3	5,25164
04:51,3	5,25373
04:51,3	5,25548
04:51,3	5,25716
04:51,3	5,2596
04:51,3	5,26245
04:51,3	5,26443
04:51,3	5,26879
04:51,3	5,26716
04:51,3	5,2689
04:51,4	5,27088
04:51,4	5,27286
04:51,4	5,27693
04:51,4	5,2782
04:51,4	5,27634
04:51,4	5,27861
04:51,4	5,28082
04:51,4	5,28221
04:51,4	5,28378
04:51,4	5,28489
04:51,5	5,28657
04:51,5	5,28803
04:51,5	5,29152
04:51,5	5,29297
04:51,5	5,29425
04:51,5	5,29512
04:51,5	5,29599
04:51,5	5,29704
04:51,5	5,29582
04:51,5	5,29715
04:51,6	5,29971
04:51,6	5,29983
04:51,6	5,30047
04:51,6	5,30082
04:51,6	5,30151
04:51,6	5,30622
04:51,6	5,30965
04:51,6	5,31215
04:51,6	5,31262
04:51,6	5,31262
04:51,7	5,31262
04:51,7	5,31262
04:51,7	5,31523
04:51,7	5,31238
04:51,7	5,31267
04:51,7	5,31314
04:51,7	5,31291
04:51,7	5,31215
04:51,7	5,3114
04:51,7	5,3136
04:51,8	5,31314
04:51,8	5,31081
04:51,8	5,31081
04:51,8	5,31006
04:51,8	5,30994
04:51,8	5,30948
04:51,8	5,3089
04:51,8	5,30494
04:51,8	5,30285
04:51,8	5,30401
04:51,9	5,30303
04:51,9	5,30239
04:51,9	5,30093
04:51,9	5,2971
04:51,9	5,29657
04:51,9	5,29529
04:51,9	5,29419
04:51,9	5,29256
04:51,9	5,29093
04:51,9	5,28942
04:52,0	5,28518
04:52,0	5,28309
04:52,0	5,28076
04:52,0	5,27693
04:52,0	5,27541
04:52,0	5,27379
04:52,0	5,27425
04:52,0	5,27483
04:52,0	5,26826
04:52,0	5,2596
04:52,1	5,25513
04:52,1	5,25292
04:52,1	5,25048
04:52,1	5,24885
04:52,1	5,24577
04:52,1	5,24292
04:52,1	5,24094
04:52,1	5,23862
04:52,1	5,23653
04:52,1	5,23478
04:52,2	5,23292
04:52,2	5,23083
04:52,2	5,22955
04:52,2	5,22816
04:52,2	5,22891
04:52,2	5,22717
04:52,2	5,22548
04:52,2	5,22164
04:52,2	5,21723
04:52,2	5,22019
04:52,3	5,22403
04:52,3	5,22281
04:52,3	5,2213
04:52,3	5,21932
04:52,3	5,2181
04:52,3	5,21822
04:52,3	5,21763
04:52,3	5,21641
04:52,3	5,21543
04:52,3	5,21484
04:52,4	5,21339
04:52,4	5,21281
04:52,4	5,21205
04:52,4	5,21107
04:52,4	5,21031
04:52,4	5,20915
04:52,4	5,20845
04:52,4	5,20705
04:52,4	5,20647
04:52,4	5,20223
04:52,5	5,202
04:52,5	5,20159
04:52,5	5,20107
04:52,5	5,20136
04:52,5	5,20246
04:52,5	5,20194
04:52,5	5,20159
04:52,5	5,20118
04:52,5	5,20066
04:52,5	5,20025
04:52,6	5,1995
04:52,6	5,2002
04:52,6	5,19979
04:52,6	5,20293
04:52,6	5,20316
04:52,6	5,20357
04:52,6	5,19874
04:52,6	5,19845
04:52,6	5,20182
04:52,6	5,20182
04:52,7	5,20421
04:52,7	5,20485
04:52,7	5,20549
04:52,7	5,20636
04:52,7	5,20165
04:52,7	5,20165
04:52,7	5,20252
04:52,7	5,20508
04:52,7	5,20572
04:52,7	5,20671
04:52,8	5,20723
04:52,8	5,20897
04:52,8	5,20984
04:52,8	5,21147
04:52,8	5,20909
04:52,8	5,21048
04:52,8	5,2117
04:52,8	5,2174
04:52,8	5,21891
04:52,8	5,21368
04:52,9	5,21479
04:52,9	5,21787
04:52,9	5,21932
04:52,9	5,22066
04:52,9	5,22217
04:52,9	5,22798
04:52,9	5,22943
04:52,9	5,23042
04:52,9	5,2256
04:52,9	5,23031
04:53,0	5,22833
04:53,0	5,23263
04:53,0	5,23734
04:53,0	5,23885
04:53,0	5,24315
04:53,0	5,24577
04:53,0	5,2424
04:53,0	5,24362
04:53,0	5,24525
04:53,0	5,24612
04:53,1	5,25158
04:53,1	5,25379
04:53,1	5,256
04:53,1	5,25798
04:53,1	5,26013
04:53,1	5,26233
04:53,1	5,26518
04:53,1	5,26966
04:53,1	5,27448
04:53,1	5,28059
04:53,2	5,27972
04:53,2	5,28518
04:53,2	5,2853
04:53,2	5,2839
04:53,2	5,28576
04:53,2	5,28495
04:53,2	5,28123
04:53,2	5,28756
04:53,2	5,28919
04:53,2	5,29105
04:53,3	5,29338
04:53,3	5,29471
04:53,3	5,29611
04:53,3	5,29739
04:53,3	5,29867
04:53,3	5,29965
04:53,3	5,30053
04:53,3	5,30151
04:53,3	5,30029
04:53,3	5,29861
04:53,4	5,2996
04:53,4	5,30047
04:53,4	5,30122
04:53,4	5,30151
04:53,4	5,30227
04:53,4	5,30291
04:53,4	5,30314
04:53,4	5,30837
04:53,4	5,30901
04:53,4	5,30977
04:53,5	5,31052
04:53,5	5,31081
04:53,5	5,31047
04:53,5	5,30808
04:53,5	5,30768
04:53,5	5,31
04:53,5	5,31244
04:53,5	5,31192
04:53,5	5,3118
04:53,5	5,31116
04:53,6	5,31116
04:53,6	5,31076
04:53,6	5,31041
04:53,6	5,30977
04:53,6	5,30913
04:53,6	5,30826
04:53,6	5,30808
04:53,6	5,30698
04:53,6	5,30645
04:53,6	5,30634
04:53,7	5,30506
04:53,7	5,30355
04:53,7	5,30239
04:53,7	5,30175
04:53,7	5,30262
04:53,7	5,30436
04:53,7	5,29558
04:53,7	5,29413
04:53,7	5,29291
04:53,7	5,29163
04:53,8	5,29041
04:53,8	5,28838
04:53,8	5,28966
04:53,8	5,28739
04:53,8	5,28506
04:53,8	5,28309
04:53,8	5,28111
04:53,8	5,27844
04:53,8	5,27989
04:53,8	5,27815
04:53,9	5,27565
04:53,9	5,27384
04:53,9	5,2721
04:53,9	5,27024
04:53,9	5,26815
04:53,9	5,26606
04:53,9	5,26408
04:53,9	5,26879
04:53,9	5,26716
04:53,9	5,2653
04:54,0	5,26309
04:54,0	5,26111
04:54,0	5,26111
04:54,0	5,25641
04:54,0	5,25443
04:54,0	5,25315
04:54,0	5,25164
04:54,0	5,25001
04:54,0	5,24885
04:54,0	5,24437
04:54,1	5,24577
04:54,1	5,24094
04:54,1	5,23955
04:54,1	5,2381
04:54,1	5,23786
04:54,1	5,23664
04:54,1	5,23589
04:54,1	5,23182
04:54,1	5,22862
04:54,1	5,2249
04:54,2	5,22414
04:54,2	5,22281
04:54,2	5,22153
04:54,2	5,21885
04:54,2	5,22054
04:54,2	5,21978
04:54,2	5,2192
04:54,2	5,21874
04:54,2	5,21839
04:54,2	5,21781
04:54,3	5,21723
04:54,3	5,21322
04:54,3	5,21595
04:54,3	5,21548
04:54,3	5,21537
04:54,3	5,21426
04:54,3	5,21438
04:54,3	5,21415
04:54,3	5,21415
04:54,3	5,21438
04:54,4	5,21403
04:54,4	5,21368
04:54,4	5,21391
04:54,4	5,21554
04:54,4	5,21566
04:54,4	5,21368
04:54,4	5,21444
04:54,4	5,21444
04:54,4	5,21455
04:54,4	5,20921
04:54,5	5,2088
04:54,5	5,21112
04:54,5	5,21112
04:54,5	5,21124
04:54,5	5,21194
04:54,5	5,21217
04:54,5	5,21304
04:54,5	5,21368
04:54,5	5,21444
04:54,5	5,21589
04:54,6	5,21304
04:54,6	5,21647
04:54,6	5,21723
04:54,6	5,21758
04:54,6	5,21996
04:54,6	5,22031
04:54,6	5,2206
04:54,6	5,22124
04:54,6	5,22223
04:54,6	5,22641
04:54,7	5,23286
04:54,7	5,23438
04:54,7	5,23687
04:54,7	5,23519
04:54,7	5,23978
04:54,7	5,24478
04:54,7	5,24699
04:54,7	5,24821
04:54,7	5,24705
04:54,7	5,24873
04:54,8	5,2496
04:54,8	5,25431
04:54,8	5,25298
04:54,8	5,25641
04:54,8	5,25827
04:54,8	5,25455
04:54,8	5,25728
04:54,8	5,25972
04:54,8	5,26216
04:54,8	5,26437
04:54,9	5,26181
04:54,9	5,26402
04:54,9	5,26751
04:54,9	5,26797
04:54,9	5,27326
04:54,9	5,27187
04:54,9	5,27001
04:54,9	5,27175
04:54,9	5,27373
04:54,9	5,27832
04:55,0	5,27995
04:55,0	5,28117
04:55,0	5,28326
04:55,0	5,28501
04:55,0	5,2853
04:55,0	5,28756
04:55,0	5,29227
04:55,0	5,2939
04:55,0	5,29541
04:55,0	5,29681
04:55,1	5,29843
04:55,1	5,30151
04:55,1	5,30279
04:55,1	5,30291
04:55,1	5,30256
04:55,1	5,30407
04:55,1	5,30582
04:55,1	5,30727
04:55,1	5,30802
04:55,1	5,30878
04:55,2	5,30954
04:55,2	5,31029
04:55,2	5,30698
04:55,2	5,30785
04:55,2	5,30907
04:55,2	5,30942
04:55,2	5,30552
04:55,2	5,30686
04:55,2	5,30744
04:55,2	5,30756
04:55,3	5,30768
04:55,3	5,30744
04:55,3	5,30744
04:55,3	5,30779
04:55,3	5,30826
04:55,3	5,30814
04:55,3	5,30204
04:55,3	5,30157
04:55,3	5,30047
04:55,3	5,29971
04:55,4	5,29936
04:55,4	5,29872
04:55,4	5,29849
04:55,4	5,30616
04:55,4	5,30582
04:55,4	5,30483
04:55,4	5,30448
04:55,4	5,31081
04:55,4	5,31105
04:55,4	5,30983
04:55,5	5,30872
04:55,5	5,30523
04:55,5	5,30419
04:55,5	5,30332
04:55,5	5,30256
04:55,5	5,30047
04:55,5	5,30146
04:55,5	5,30593
04:55,5	5,30105
04:55,5	5,30314
04:55,6	5,30215
04:55,6	5,30029
04:55,6	5,29896
04:55,6	5,29285
04:55,6	5,29053
04:55,6	5,28925
04:55,6	5,28849
04:55,6	5,28675
04:55,6	5,27733
04:55,6	5,27361
04:55,7	5,27065
04:55,7	5,26792
04:55,7	5,26757
04:55,7	5,26797
04:55,7	5,26536
04:55,7	5,26292
04:55,7	5,26071
04:55,7	5,25821
04:55,7	5,25548
04:55,7	5,25722
04:55,8	5,25164
04:55,8	5,24902
04:55,8	5,24705
04:55,8	5,24495
04:55,8	5,24693
04:55,8	5,24257
04:55,8	5,23984
04:55,8	5,2374
04:55,8	5,23513
04:55,8	5,23839
04:55,9	5,23629
04:55,9	5,23589
04:55,9	5,23565
04:55,9	5,23478
04:55,9	5,2317
04:55,9	5,23124
04:55,9	5,23036
04:55,9	5,23007
04:55,9	5,22723
04:55,9	5,22746
04:56,0	5,22647
04:56,0	5,22635
04:56,0	5,22612
04:56,0	5,2256
04:56,0	5,22496
04:56,0	5,22461
04:56,0	5,22374
04:56,0	5,22635
04:56,0	5,22583
04:56,0	5,22548
04:56,1	5,22484
04:56,1	5,22461
04:56,1	5,22391
04:56,1	5,22316
04:56,1	5,21897
04:56,1	5,21822
04:56,1	5,21746
04:56,1	5,21682
04:56,1	5,2167
04:56,1	5,21659
04:56,2	5,21624
04:56,2	5,21589
04:56,2	5,21601
04:56,2	5,21612
04:56,2	5,21624
04:56,2	5,21612
04:56,2	5,21636
04:56,2	5,21647
04:56,2	5,21386
04:56,2	5,21409
04:56,3	5,21496
04:56,3	5,21572
04:56,3	5,21659
04:56,3	5,22077
04:56,3	5,22199
04:56,3	5,22693
04:56,3	5,22752
04:56,3	5,23025
04:56,3	5,23112
04:56,3	5,23211
04:56,4	5,23606
04:56,4	5,24042
04:56,4	5,24216
04:56,4	5,24333
04:56,4	5,24472
04:56,4	5,24571
04:56,4	5,24757
04:56,4	5,24955
04:56,4	5,25152
04:56,4	5,2535
04:56,5	5,25548
04:56,5	5,25722
04:56,5	5,26164
04:56,5	5,2635
04:56,5	5,26175
04:56,5	5,26228
04:56,5	5,26303
04:56,5	5,26466
04:56,5	5,26443
04:56,5	5,26576
04:56,6	5,26728
04:56,6	5,26879
04:56,6	5,26693
04:56,6	5,26815
04:56,6	5,26972
04:56,6	5,27105
04:56,6	5,26908
04:56,6	5,26983
04:56,6	5,27071
04:56,6	5,27169
04:56,7	5,2757
04:56,7	5,27384
04:56,7	5,27483
04:56,7	5,27384
04:56,7	5,27472
04:56,7	5,27582
04:56,7	5,2778
04:56,7	5,28001
04:56,7	5,28198
04:56,7	5,28367
04:56,8	5,28582
04:56,8	5,29012
04:56,8	5,29186
04:56,8	5,29361
04:56,8	5,29582
04:56,8	5,29756
04:56,8	5,2993
04:56,8	5,30477
04:56,8	5,3075
04:56,8	5,30988
04:56,9	5,31186
04:56,9	5,31035
04:56,9	5,31506
04:56,9	5,31651
04:56,9	5,31767
04:56,9	5,31889
04:56,9	5,32075
04:56,9	5,32209
04:56,9	5,32308
04:56,9	5,32418
04:57,0	5,32506
04:57,0	5,32564
04:57,0	5,32395
04:57,0	5,32157
04:57,0	5,32203
04:57,0	5,32203
04:57,0	5,32227
04:57,0	5,32273
04:57,0	5,32285
04:57,0	5,32221
04:57,1	5,32168
04:57,1	5,31913
04:57,1	5,31936
04:57,1	5,32151
04:57,1	5,3218
04:57,1	5,32128
04:57,1	5,32116
04:57,1	5,32134
04:57,1	5,32157
04:57,1	5,32157
04:57,2	5,32099
04:57,2	5,32052
04:57,2	5,32337
04:57,2	5,32122
04:57,2	5,31616
04:57,2	5,3157
04:57,2	5,31767
04:57,2	5,31709
04:57,2	5,31651
04:57,2	5,31564
04:57,3	5,315
04:57,3	5,31401
04:57,3	5,31535
04:57,3	5,31564
04:57,3	5,31465
04:57,3	5,31262
04:57,3	5,31151
04:57,3	5,31076
04:57,3	5,3039
04:57,3	5,30047
04:57,4	5,29465
04:57,4	5,29314
04:57,4	5,28582
04:57,4	5,28024
04:57,4	5,28274
04:57,4	5,2846
04:57,4	5,28274
04:57,4	5,27832
04:57,4	5,27233
04:57,4	5,27036
04:57,5	5,26873
04:57,5	5,2664
04:57,5	5,2642
04:57,5	5,26233
04:57,5	5,2585
04:57,5	5,256
04:57,5	5,25553
04:57,5	5,24809
04:57,5	5,24525
04:57,5	5,24827
04:57,6	5,24862
04:57,6	5,25094
04:57,6	5,24897
04:57,6	5,2528
04:57,6	5,25135
04:57,6	5,24641
04:57,6	5,24501
04:57,6	5,24112
04:57,6	5,23926
04:57,6	5,24211
04:57,7	5,24025
04:57,7	5,24141
04:57,7	5,24013
04:57,7	5,24089
04:57,7	5,23693
04:57,7	5,23577
04:57,7	5,2292
04:57,7	5,22699
04:57,7	5,23106
04:57,7	5,2306
04:57,8	5,22955
04:57,8	5,22781
04:57,8	5,22682
04:57,8	5,22089
04:57,8	5,22077
04:57,8	5,22025
04:57,8	5,21996
04:57,8	5,21961
04:57,8	5,22124
04:57,8	5,21577
04:57,9	5,2149
04:57,9	5,21449
04:57,9	5,21147
04:57,9	5,21147
04:57,9	5,20944
04:57,9	5,21176
04:57,9	5,21205
04:57,9	5,21525
04:57,9	5,21746
04:57,9	5,21746
04:58,0	5,21705
04:58,0	5,21682
04:58,0	5,21682
04:58,0	5,21694
04:58,0	5,2224
04:58,0	5,22176
04:58,0	5,22176
04:58,0	5,22164
04:58,0	5,22188
04:58,0	5,22211
04:58,1	5,22717
04:58,1	5,22955
04:58,1	5,22955
04:58,1	5,22955
04:58,1	5,22996
04:58,1	5,22996
04:58,1	5,22984
04:58,1	5,22967
04:58,1	5,22996
04:58,1	5,22757
04:58,2	5,22786
04:58,2	5,22827
04:58,2	5,22868
04:58,2	5,22909
04:58,2	5,22926
04:58,2	5,22926
04:58,2	5,23002
04:58,2	5,23054
04:58,2	5,23095
04:58,2	5,23147
04:58,3	5,23385
04:58,3	5,23385
04:58,3	5,23164
04:58,3	5,2324
04:58,3	5,23315
04:58,3	5,23478
04:58,3	5,23827
04:58,3	5,23943
04:58,3	5,24071
04:58,3	5,24106
04:58,4	5,24135
04:58,4	5,24245
04:58,4	5,24618
04:58,4	5,2474
04:58,4	5,24838
04:58,4	5,25234
04:58,4	5,25344
04:58,4	5,25443
04:58,4	5,2553
04:58,4	5,25629
04:58,5	5,25728
04:58,5	5,25629
04:58,5	5,25815
04:58,5	5,26013
04:58,5	5,26222
04:58,5	5,26361
04:58,5	5,26373
04:58,5	5,26297
04:58,5	5,2642
04:58,5	5,2653
04:58,6	5,26728
04:58,6	5,26972
04:58,6	5,27082
04:58,6	5,2646
04:58,6	5,26559
04:58,6	5,26693
04:58,6	5,26594
04:58,6	5,26792
04:58,6	5,26978
04:58,6	5,27088
04:58,7	5,27297
04:58,7	5,27472
04:58,7	5,27733
04:58,7	5,2796
04:58,7	5,28158
04:58,7	5,2832
04:58,7	5,2853
04:58,7	5,28739
04:58,7	5,28913
04:58,7	5,29059
04:58,8	5,28762
04:58,8	5,29221
04:58,8	5,29396
04:58,8	5,29186
04:58,8	5,29878
04:58,8	5,30076
04:58,8	5,3025
04:58,8	5,30611
04:58,8	5,31041
04:58,8	5,3118
04:58,9	5,31442
04:58,9	5,31576
04:58,9	5,31762
04:58,9	5,31831
04:58,9	5,31918
04:58,9	5,31994
04:58,9	5,32046
04:58,9	5,32134
04:58,9	5,32197
04:58,9	5,32285
04:59,0	5,32436
04:59,0	5,33005
04:59,0	5,32796
04:59,0	5,32872
04:59,0	5,33314
04:59,0	5,33366
04:59,0	5,33418
04:59,0	5,33482
04:59,0	5,33308
04:59,0	5,33052
04:59,1	5,33052
04:59,1	5,3304
04:59,1	5,3304
04:59,1	5,32988
04:59,1	5,33029
04:59,1	5,33029
04:59,1	5,3304
04:59,1	5,33
04:59,1	5,32947
04:59,1	5,32907
04:59,2	5,32843
04:59,2	5,32744
04:59,2	5,32703
04:59,2	5,32761
04:59,2	5,32697
04:59,2	5,32651
04:59,2	5,32773
04:59,2	5,32686
04:59,2	5,32599
04:59,2	5,32436
04:59,3	5,32285
04:59,3	5,3211
04:59,3	5,31453
04:59,3	5,3143
04:59,3	5,31395
04:59,3	5,31529
04:59,3	5,31401
04:59,3	5,31488
04:59,3	5,30872
04:59,3	5,31023
04:59,4	5,30826
04:59,4	5,30657
04:59,4	5,30494
04:59,4	5,30396
04:59,4	5,30064
04:59,4	5,30076
04:59,4	5,29826
04:59,4	5,29518
04:59,4	5,29332
04:59,4	5,29105
04:59,5	5,28931
04:59,5	5,28745
04:59,5	5,28617
04:59,5	5,29221
04:59,5	5,29245
04:59,5	5,29291
04:59,5	5,28774
04:59,5	5,28501
04:59,5	5,28001
04:59,5	5,28344
04:59,6	5,2782
04:59,6	5,27675
04:59,6	5,27501
04:59,6	5,2764
04:59,6	5,27408
04:59,6	5,27257
04:59,6	5,26861
04:59,6	5,26687
04:59,6	5,26699
04:59,6	5,26559
04:59,7	5,26722
04:59,7	5,26646
04:59,7	5,26821
04:59,7	5,26675
04:59,7	5,26268
04:59,7	5,2585
04:59,7	5,25705
04:59,7	5,25606
04:59,7	5,25559
04:59,7	5,25588
04:59,8	5,25431
04:59,8	5,25332
04:59,8	5,25269
04:59,8	5,2517
04:59,8	5,24757
04:59,8	5,24647
04:59,8	5,24588
04:59,8	5,24542
04:59,8	5,24571
04:59,8	5,24251
04:59,9	5,24216
04:59,9	5,23932
04:59,9	5,23897
04:59,9	5,236
04:59,9	5,23589
04:59,9	5,23589
04:59,9	5,23589
04:59,9	5,23315
04:59,9	5,23304
04:59,9	5,23292
05:00,0	5,23251
05:00,0	5,23263
05:00,0	5,23339
05:00,0	5,23339
05:00,0	5,2335
05:00,0	5,23414
05:00,0	5,23426
05:00,0	5,23484
05:00,0	5,23531
05:00,0	5,23577
05:00,1	5,23647
05:00,1	5,23682
05:00,1	5,23682
05:00,1	5,23746
05:00,1	5,23833
05:00,1	5,23891
05:00,1	5,24001
05:00,1	5,24065
05:00,1	5,23914
05:00,1	5,24059
05:00,2	5,2417
05:00,2	5,24234
05:00,2	5,24368
05:00,2	5,24391
05:00,2	5,24455
05:00,2	5,24501
05:00,2	5,24577
05:00,2	5,24641
05:00,2	5,24757
05:00,2	5,24844
05:00,3	5,24897
05:00,3	5,24972
05:00,3	5,25123
05:00,3	5,25332
05:00,3	5,25402
05:00,3	5,2546
05:00,3	5,25658
05:00,3	5,25792
