Time - Filtered	Amplitude - Filtered
31:07,7	6,25448
31:07,7	6,25744
31:07,7	6,25436
31:07,7	6,25488
31:07,8	6,2625
31:07,8	6,25884
31:07,8	6,24919
31:07,8	6,25081
31:07,8	6,24372
31:07,8	6,23506
31:07,8	6,2393
31:07,8	6,24744
31:07,8	6,23692
31:07,8	6,24442
31:07,8	6,24936
31:07,8	6,24413
31:07,8	6,23808
31:07,8	6,24076
31:07,8	6,24297
31:07,9	6,23367
31:07,9	6,24326
31:07,9	6,25052
31:07,9	6,24855
31:07,9	6,25372
31:07,9	6,25535
31:07,9	6,24634
31:07,9	6,24698
31:07,9	6,25017
31:07,9	6,24233
31:07,9	6,24704
31:07,9	6,25326
31:07,9	6,25256
31:07,9	6,25058
31:07,9	6,26104
31:08,0	6,26163
31:08,0	6,25174
31:08,0	6,25668
31:08,0	6,2586
31:08,0	6,24797
31:08,0	6,24477
31:08,0	6,25482
31:08,0	6,24936
31:08,0	6,24936
31:08,0	6,25558
31:08,0	6,25314
31:08,0	6,24977
31:08,0	6,25116
31:08,0	6,25099
31:08,1	6,24506
31:08,1	6,25122
31:08,1	6,24942
31:08,1	6,24709
31:08,1	6,24878
31:08,1	6,25047
31:08,1	6,24285
31:08,1	6,23489
31:08,1	6,24541
31:08,1	6,2432
31:08,1	6,2368
31:08,1	6,24686
31:08,1	6,25366
31:08,1	6,24576
31:08,2	6,24733
31:08,2	6,25128
31:08,2	6,24477
31:08,2	6,24698
31:08,2	6,25558
31:08,2	6,25221
31:08,2	6,25244
31:08,2	6,265
31:08,2	6,2611
31:08,2	6,25477
31:08,2	6,26116
31:08,2	6,25814
31:08,2	6,24581
31:08,2	6,24837
31:08,2	6,25517
31:08,3	6,24733
31:08,3	6,25436
31:08,3	6,26389
31:08,3	6,26145
31:08,3	6,25825
31:08,3	6,26389
31:08,3	6,26128
31:08,3	6,25326
31:08,3	6,25424
31:08,3	6,25453
31:08,3	6,25
31:08,3	6,24767
31:08,3	6,2525
31:08,3	6,24895
31:08,4	6,24645
31:08,4	6,25326
31:08,4	6,25477
31:08,4	6,25517
31:08,4	6,2561
31:08,4	6,25512
31:08,4	6,25639
31:08,4	6,25413
31:08,4	6,25465
31:08,4	6,25744
31:08,4	6,25256
31:08,4	6,25581
31:08,4	6,26122
31:08,4	6,25651
31:08,4	6,25343
31:08,5	6,25924
31:08,5	6,25918
31:08,5	6,25198
31:08,5	6,25872
31:08,5	6,26151
31:08,5	6,25012
31:08,5	6,24913
31:08,5	6,25291
31:08,5	6,24395
31:08,5	6,24268
31:08,5	6,25267
31:08,5	6,24332
31:08,5	6,24448
31:08,5	6,24785
31:08,6	6,24477
31:08,6	6,23518
31:08,6	6,24523
31:08,6	6,24308
31:08,6	6,23529
31:08,6	6,24459
31:08,6	6,25227
31:08,6	6,24523
31:08,6	6,24959
31:08,6	6,25453
31:08,6	6,25122
31:08,6	6,24465
31:08,6	6,25407
31:08,6	6,24895
31:08,6	6,24628
31:08,7	6,25244
31:08,7	6,25645
31:08,7	6,25267
31:08,7	6,25442
31:08,7	6,24651
31:08,7	6,24628
31:08,7	6,24419
31:08,7	6,24488
31:08,7	6,24297
31:08,7	6,24698
31:08,7	6,25209
31:08,7	6,24919
31:08,7	6,24465
31:08,7	6,25285
31:08,8	6,25674
31:08,8	6,24942
31:08,8	6,25843
31:08,8	6,26041
31:08,8	6,24715
31:08,8	6,25087
31:08,8	6,25186
31:08,8	6,24523
31:08,8	6,24221
31:08,8	6,25442
31:08,8	6,24994
31:08,8	6,24535
31:08,8	6,24395
31:08,8	6,24779
31:08,9	6,24523
31:08,9	6,24622
31:08,9	6,25017
31:08,9	6,25145
31:08,9	6,2464
31:08,9	6,25076
31:08,9	6,25314
31:08,9	6,25122
31:08,9	6,24378
31:08,9	6,24994
31:08,9	6,24727
31:08,9	6,24512
31:08,9	6,24895
31:08,9	6,25436
31:08,9	6,24151
31:09,0	6,24593
31:09,0	6,24808
31:09,0	6,24494
31:09,0	6,24454
31:09,0	6,25145
31:09,0	6,25593
31:09,0	6,25279
31:09,0	6,26244
31:09,0	6,25727
31:09,0	6,25186
31:09,0	6,24773
31:09,0	6,25366
31:09,0	6,24616
31:09,0	6,24175
31:09,1	6,24837
31:09,1	6,24
31:09,1	6,24186
31:09,1	6,24547
31:09,1	6,24349
31:09,1	6,24111
31:09,1	6,24099
31:09,1	6,24483
31:09,1	6,23117
31:09,1	6,23489
31:09,1	6,23872
31:09,1	6,23088
31:09,1	6,23082
31:09,1	6,24198
31:09,2	6,24291
31:09,2	6,24134
31:09,2	6,25668
31:09,2	6,25331
31:09,2	6,24663
31:09,2	6,25256
31:09,2	6,24837
31:09,2	6,23779
31:09,2	6,24058
31:09,2	6,24645
31:09,2	6,23576
31:09,2	6,23512
31:09,2	6,24076
31:09,2	6,24477
31:09,2	6,24332
31:09,3	6,24663
31:09,3	6,25169
31:09,3	6,25058
31:09,3	6,24285
31:09,3	6,24233
31:09,3	6,23715
31:09,3	6,23372
31:09,3	6,24198
31:09,3	6,24616
31:09,3	6,24337
31:09,3	6,24971
31:09,3	6,25326
31:09,3	6,24558
31:09,3	6,24302
31:09,4	6,25052
31:09,4	6,24791
31:09,4	6,23832
31:09,4	6,24488
31:09,4	6,24523
31:09,4	6,2443
31:09,4	6,24779
31:09,4	6,25424
31:09,4	6,25209
31:09,4	6,25174
31:09,4	6,25546
31:09,4	6,24436
31:09,4	6,24395
31:09,4	6,24826
31:09,4	6,24738
31:09,5	6,22762
31:09,5	6,24087
31:09,5	6,2393
31:09,5	6,24035
31:09,5	6,24384
31:09,5	6,2493
31:09,5	6,25587
31:09,5	6,25639
31:09,5	6,2557
31:09,5	6,25419
31:09,5	6,2468
31:09,5	6,24826
31:09,5	6,25
31:09,5	6,24366
31:09,6	6,24326
31:09,6	6,24913
31:09,6	6,24657
31:09,6	6,2432
31:09,6	6,24715
31:09,6	6,24355
31:09,6	6,23692
31:09,6	6,24047
31:09,6	6,23919
31:09,6	6,23826
31:09,6	6,24599
31:09,6	6,25512
31:09,6	6,2507
31:09,6	6,24314
31:09,7	6,24262
31:09,7	6,2389
31:09,7	6,23186
31:09,7	6,23175
31:09,7	6,24512
31:09,7	6,2464
31:09,7	6,24581
31:09,7	6,25215
31:09,7	6,25529
31:09,7	6,25703
31:09,7	6,25942
31:09,7	6,25616
31:09,7	6,24994
31:09,7	6,24808
31:09,7	6,24558
31:09,8	6,24239
31:09,8	6,23617
31:09,8	6,24488
31:09,8	6,24448
31:09,8	6,23489
31:09,8	6,23866
31:09,8	6,24535
31:09,8	6,23686
31:09,8	6,23553
31:09,8	6,24407
31:09,8	6,24564
31:09,8	6,24907
31:09,8	6,25494
31:09,8	6,25785
31:09,9	6,25052
31:09,9	6,25686
31:09,9	6,25947
31:09,9	6,25105
31:09,9	6,24994
31:09,9	6,25651
31:09,9	6,24983
31:09,9	6,23919
31:09,9	6,24843
31:09,9	6,24349
31:09,9	6,23791
31:09,9	6,2464
31:09,9	6,25401
31:09,9	6,24523
31:10,0	6,24506
31:10,0	6,24767
31:10,0	6,24355
31:10,0	6,23907
31:10,0	6,24872
31:10,0	6,24791
31:10,0	6,24779
31:10,0	6,24465
31:10,0	6,24576
31:10,0	6,24012
31:10,0	6,24053
31:10,0	6,24657
31:10,0	6,24436
31:10,0	6,24663
31:10,0	6,2511
31:10,1	6,24884
31:10,1	6,24186
31:10,1	6,24837
31:10,1	6,24983
31:10,1	6,24913
31:10,1	6,24291
31:10,1	6,24518
31:10,1	6,24483
31:10,1	6,24087
31:10,1	6,24831
31:10,1	6,24965
31:10,1	6,24785
31:10,1	6,25529
31:10,1	6,25267
31:10,2	6,24471
31:10,2	6,2439
31:10,2	6,24628
31:10,2	6,23797
31:10,2	6,23768
31:10,2	6,24767
31:10,2	6,24721
31:10,2	6,23837
31:10,2	6,2493
31:10,2	6,24808
31:10,2	6,24122
31:10,2	6,2443
31:10,2	6,2468
31:10,2	6,24198
31:10,3	6,24087
31:10,3	6,2464
31:10,3	6,24029
31:10,3	6,23744
31:10,3	6,24605
31:10,3	6,24901
31:10,3	6,23872
31:10,3	6,2439
31:10,3	6,24924
31:10,3	6,24552
31:10,3	6,24465
31:10,3	6,24942
31:10,3	6,24547
31:10,3	6,24209
31:10,3	6,24407
31:10,4	6,23268
31:10,4	6,23663
31:10,4	6,24186
31:10,4	6,2368
31:10,4	6,24006
31:10,4	6,25128
31:10,4	6,24157
31:10,4	6,23791
31:10,4	6,24611
31:10,4	6,24506
31:10,4	6,23849
31:10,4	6,24
31:10,4	6,24488
31:10,4	6,2414
31:10,4	6,23965
31:10,5	6,24122
31:10,5	6,24512
31:10,5	6,24401
31:10,5	6,25052
31:10,5	6,24529
31:10,5	6,23303
31:10,5	6,23169
31:10,5	6,23175
31:10,5	6,22803
31:10,5	6,23093
31:10,5	6,24058
31:10,5	6,23605
31:10,5	6,23239
31:10,5	6,23692
31:10,6	6,23948
31:10,6	6,23338
31:10,6	6,24035
31:10,6	6,24547
31:10,6	6,24006
31:10,6	6,23512
31:10,6	6,23849
31:10,6	6,23907
31:10,6	6,23692
31:10,6	6,24843
31:10,6	6,24756
31:10,6	6,24506
31:10,6	6,25564
31:10,6	6,25366
31:10,7	6,24465
31:10,7	6,24175
31:10,7	6,24454
31:10,7	6,24425
31:10,7	6,23855
31:10,7	6,24611
31:10,7	6,2482
31:10,7	6,24366
31:10,7	6,24872
31:10,7	6,24587
31:10,7	6,24093
31:10,7	6,24209
31:10,7	6,24733
31:10,7	6,23582
31:10,7	6,23884
31:10,8	6,24628
31:10,8	6,24366
31:10,8	6,23925
31:10,8	6,2457
31:10,8	6,2382
31:10,8	6,23326
31:10,8	6,23773
31:10,8	6,24384
31:10,8	6,23797
31:10,8	6,24314
31:10,8	6,24674
31:10,8	6,24483
31:10,8	6,23977
31:10,8	6,23651
31:10,8	6,23122
31:10,9	6,23483
31:10,9	6,23826
31:10,9	6,23646
31:10,9	6,24256
31:10,9	6,24884
31:10,9	6,24419
31:10,9	6,2371
31:10,9	6,23773
31:10,9	6,23593
31:10,9	6,23611
31:10,9	6,23814
31:10,9	6,23878
31:10,9	6,23727
31:10,9	6,24384
31:11,0	6,24704
31:11,0	6,24878
31:11,0	6,24628
31:11,0	6,24308
31:11,0	6,24674
31:11,0	6,23959
31:11,0	6,24
31:11,0	6,24291
31:11,0	6,24239
31:11,0	6,24047
31:11,0	6,2482
31:11,0	6,24802
31:11,0	6,23948
31:11,0	6,24268
31:11,1	6,23483
31:11,1	6,22634
31:11,1	6,23053
31:11,1	6,23407
31:11,1	6,22843
31:11,1	6,23308
31:11,1	6,24314
31:11,1	6,23739
31:11,1	6,23576
31:11,1	6,24006
31:11,1	6,23803
31:11,1	6,23367
31:11,1	6,24262
31:11,1	6,23605
31:11,1	6,22954
31:11,2	6,23599
31:11,2	6,23651
31:11,2	6,22756
31:11,2	6,23733
31:11,2	6,24581
31:11,2	6,24192
31:11,2	6,23785
31:11,2	6,24221
31:11,2	6,22913
31:11,2	6,22221
31:11,2	6,2264
31:11,2	6,23012
31:11,2	6,22349
31:11,2	6,23541
31:11,2	6,23535
31:11,3	6,22314
31:11,3	6,23134
31:11,3	6,23989
31:11,3	6,2325
31:11,3	6,23477
31:11,3	6,24488
31:11,3	6,245
31:11,3	6,23186
31:11,3	6,23454
31:11,3	6,23338
31:11,3	6,23029
31:11,3	6,23826
31:11,3	6,24064
31:11,3	6,24366
31:11,4	6,24506
31:11,4	6,24628
31:11,4	6,24169
31:11,4	6,23483
31:11,4	6,24058
31:11,4	6,23896
31:11,4	6,23617
31:11,4	6,2475
31:11,4	6,24332
31:11,4	6,23855
31:11,4	6,24175
31:11,4	6,2418
31:11,4	6,23512
31:11,4	6,23925
31:11,4	6,24233
31:11,5	6,23547
31:11,5	6,24186
31:11,5	6,24669
31:11,5	6,24355
31:11,5	6,24994
31:11,5	6,24971
31:11,5	6,24146
31:11,5	6,24256
31:11,5	6,24581
31:11,5	6,24308
31:11,5	6,23925
31:11,5	6,24547
31:11,5	6,24221
31:11,5	6,23413
31:11,6	6,23576
31:11,6	6,23686
31:11,6	6,23053
31:11,6	6,23617
31:11,6	6,24518
31:11,6	6,23512
31:11,6	6,23756
31:11,6	6,24116
31:11,6	6,2357
31:11,6	6,23053
31:11,6	6,23721
31:11,6	6,23989
31:11,6	6,23564
31:11,6	6,24337
31:11,6	6,24175
31:11,7	6,23512
31:11,7	6,23989
31:11,7	6,2493
31:11,7	6,23925
31:11,7	6,23872
31:11,7	6,2443
31:11,7	6,23832
31:11,7	6,23396
31:11,7	6,24105
31:11,7	6,23651
31:11,7	6,23349
31:11,7	6,23111
31:11,7	6,22867
31:11,7	6,22826
31:11,8	6,22512
31:11,8	6,23326
31:11,8	6,23157
31:11,8	6,23227
31:11,8	6,23053
31:11,8	6,23343
31:11,8	6,21948
31:11,8	6,22524
31:11,8	6,22593
31:11,8	6,21425
31:11,8	6,21931
31:11,8	6,23064
31:11,8	6,23506
31:11,8	6,2321
31:11,8	6,23861
31:11,9	6,23896
31:11,9	6,23564
31:11,9	6,24192
31:11,9	6,24221
31:11,9	6,23611
31:11,9	6,23872
31:11,9	6,24337
31:11,9	6,2339
31:11,9	6,23215
31:11,9	6,2382
31:11,9	6,22995
31:11,9	6,22134
31:11,9	6,22588
31:11,9	6,22396
31:12,0	6,21768
31:12,0	6,22425
31:12,0	6,23779
31:12,0	6,23785
31:12,0	6,2439
31:12,0	6,24535
31:12,0	6,23884
31:12,0	6,23378
31:12,0	6,23163
31:12,0	6,23169
31:12,0	6,23018
31:12,0	6,23832
31:12,0	6,23861
31:12,0	6,24308
31:12,0	6,24285
31:12,1	6,24273
31:12,1	6,23611
31:12,1	6,23843
31:12,1	6,24663
31:12,1	6,24506
31:12,1	6,24204
31:12,1	6,24733
31:12,1	6,24669
31:12,1	6,24064
31:12,1	6,24349
31:12,1	6,24477
31:12,1	6,24099
31:12,1	6,24035
31:12,1	6,2439
31:12,2	6,23483
31:12,2	6,22931
31:12,2	6,22989
31:12,2	6,23024
31:12,2	6,22686
31:12,2	6,22646
31:12,2	6,22803
31:12,2	6,22762
31:12,2	6,22564
31:12,2	6,23227
31:12,2	6,23378
31:12,2	6,22954
31:12,2	6,23832
31:12,2	6,23547
31:12,3	6,23082
31:12,3	6,23378
31:12,3	6,23587
31:12,3	6,23024
31:12,3	6,23198
31:12,3	6,24035
31:12,3	6,23541
31:12,3	6,23454
31:12,3	6,23954
31:12,3	6,23919
31:12,3	6,23
31:12,3	6,23977
31:12,3	6,23779
31:12,3	6,23489
31:12,3	6,24128
31:12,4	6,24204
31:12,4	6,23343
31:12,4	6,23913
31:12,4	6,23465
31:12,4	6,23059
31:12,4	6,2289
31:12,4	6,23727
31:12,4	6,23175
31:12,4	6,22896
31:12,4	6,23093
31:12,4	6,23529
31:12,4	6,22623
31:12,4	6,23204
31:12,4	6,23494
31:12,5	6,23576
31:12,5	6,23192
31:12,5	6,24169
31:12,5	6,24163
31:12,5	6,23826
31:12,5	6,24425
31:12,5	6,24628
31:12,5	6,23773
31:12,5	6,24111
31:12,5	6,24459
31:12,5	6,23878
31:12,5	6,23901
31:12,5	6,24395
31:12,5	6,23582
31:12,5	6,23646
31:12,6	6,23855
31:12,6	6,23756
31:12,6	6,23018
31:12,6	6,24099
31:12,6	6,23407
31:12,6	6,23146
31:12,6	6,23576
31:12,6	6,24111
31:12,6	6,23227
31:12,6	6,23262
31:12,6	6,23791
31:12,6	6,2364
31:12,6	6,23221
31:12,6	6,23925
31:12,7	6,24366
31:12,7	6,24006
31:12,7	6,24494
31:12,7	6,24605
31:12,7	6,24576
31:12,7	6,24506
31:12,7	6,24587
31:12,7	6,24128
31:12,7	6,23651
31:12,7	6,23617
31:12,7	6,23245
31:12,7	6,2325
31:12,7	6,23227
31:12,7	6,23314
31:12,7	6,22756
31:12,8	6,23524
31:12,8	6,23663
31:12,8	6,23425
31:12,8	6,23692
31:12,8	6,24541
31:12,8	6,2325
31:12,8	6,23285
31:12,8	6,23896
31:12,8	6,23582
31:12,8	6,2228
31:12,8	6,22942
31:12,8	6,23506
31:12,8	6,22832
31:12,8	6,23442
31:12,9	6,24186
31:12,9	6,23442
31:12,9	6,23152
31:12,9	6,23646
31:12,9	6,23047
31:12,9	6,2296
31:12,9	6,23611
31:12,9	6,23471
31:12,9	6,22948
31:12,9	6,24233
31:12,9	6,23884
31:12,9	6,22861
31:12,9	6,23245
31:12,9	6,23396
31:12,9	6,22617
31:13,0	6,2296
31:13,0	6,23715
31:13,0	6,22634
31:13,0	6,22925
31:13,0	6,2368
31:13,0	6,23593
31:13,0	6,22727
31:13,0	6,23332
31:13,0	6,23471
31:13,0	6,22675
31:13,0	6,22605
31:13,0	6,2282
31:13,0	6,22623
31:13,0	6,22355
31:13,1	6,2314
31:13,1	6,23367
31:13,1	6,22907
31:13,1	6,23285
31:13,1	6,23442
31:13,1	6,22849
31:13,1	6,22466
31:13,1	6,23122
31:13,1	6,23274
31:13,1	6,23215
31:13,1	6,23715
31:13,1	6,24018
31:13,1	6,23553
31:13,1	6,23274
31:13,2	6,23634
31:13,2	6,23494
31:13,2	6,23233
31:13,2	6,23866
31:13,2	6,23157
31:13,2	6,22675
31:13,2	6,23279
31:13,2	6,23378
31:13,2	6,22756
31:13,2	6,23285
31:13,2	6,2364
31:13,2	6,22675
31:13,2	6,22506
31:13,2	6,23029
31:13,2	6,22779
31:13,3	6,22867
31:13,3	6,23739
31:13,3	6,23524
31:13,3	6,2271
31:13,3	6,23064
31:13,3	6,23082
31:13,3	6,22059
31:13,3	6,22704
31:13,3	6,23146
31:13,3	6,23163
31:13,3	6,23064
31:13,3	6,24018
31:13,3	6,23593
31:13,3	6,23111
31:13,4	6,24262
31:13,4	6,23622
31:13,4	6,22907
31:13,4	6,23314
31:13,4	6,23779
31:13,4	6,22838
31:13,4	6,22681
31:13,4	6,23989
31:13,4	6,23332
31:13,4	6,22896
31:13,4	6,23239
31:13,4	6,2307
31:13,4	6,22303
31:13,4	6,23117
31:13,4	6,23471
31:13,5	6,23198
31:13,5	6,22809
31:13,5	6,22995
31:13,5	6,22965
31:13,5	6,22628
31:13,5	6,22907
31:13,5	6,2321
31:13,5	6,22675
31:13,5	6,23192
31:13,5	6,23384
31:13,5	6,23326
31:13,5	6,23169
31:13,5	6,24087
31:13,5	6,23146
31:13,6	6,22617
31:13,6	6,22774
31:13,6	6,23338
31:13,6	6,22768
31:13,6	6,22739
31:13,6	6,23983
31:13,6	6,23122
31:13,6	6,2275
31:13,6	6,23314
31:13,6	6,22849
31:13,6	6,21954
31:13,6	6,23018
31:13,6	6,23111
31:13,6	6,21756
31:13,7	6,22413
31:13,7	6,23152
31:13,7	6,22617
31:13,7	6,23192
31:13,7	6,24018
31:13,7	6,23256
31:13,7	6,23198
31:13,7	6,2389
31:13,7	6,23303
31:13,7	6,22739
31:13,7	6,23913
31:13,7	6,24064
31:13,7	6,23483
31:13,7	6,23855
31:13,7	6,24116
31:13,8	6,23413
31:13,8	6,23152
31:13,8	6,23646
31:13,8	6,22564
31:13,8	6,2214
31:13,8	6,22919
31:13,8	6,23169
31:13,8	6,22309
31:13,8	6,23326
31:13,8	6,24087
31:13,8	6,23163
31:13,8	6,22954
31:13,8	6,23657
31:13,8	6,23384
31:13,9	6,22623
31:13,9	6,23088
31:13,9	6,23518
31:13,9	6,22692
31:13,9	6,22843
31:13,9	6,22936
31:13,9	6,22419
31:13,9	6,2157
31:13,9	6,21896
31:13,9	6,21658
31:13,9	6,21396
31:13,9	6,21361
31:13,9	6,22384
31:13,9	6,22169
31:13,9	6,22564
31:14,0	6,23407
31:14,0	6,23448
31:14,0	6,23338
31:14,0	6,23773
31:14,0	6,23762
31:14,0	6,23378
31:14,0	6,24093
31:14,0	6,2346
31:14,0	6,23367
31:14,0	6,23268
31:14,0	6,23262
31:14,0	6,22954
31:14,0	6,22809
31:14,0	6,23227
31:14,1	6,23256
31:14,1	6,22716
31:14,1	6,23181
31:14,1	6,23704
31:14,1	6,23059
31:14,1	6,23297
31:14,1	6,23465
31:14,1	6,22367
31:14,1	6,21977
31:14,1	6,22727
31:14,1	6,22111
31:14,1	6,22262
31:14,1	6,23367
31:14,1	6,23308
31:14,2	6,22634
31:14,2	6,23082
31:14,2	6,23059
31:14,2	6,22495
31:14,2	6,22936
31:14,2	6,23529
31:14,2	6,23535
31:14,2	6,22855
31:14,2	6,2371
31:14,2	6,23338
31:14,2	6,22611
31:14,2	6,21756
31:14,2	6,22361
31:14,2	6,21785
31:14,2	6,21733
31:14,3	6,21506
31:14,3	6,21344
31:14,3	6,21512
31:14,3	6,21501
31:14,3	6,21623
31:14,3	6,22442
31:14,3	6,22681
31:14,3	6,23291
31:14,3	6,23361
31:14,3	6,22983
31:14,3	6,23558
31:14,3	6,2332
31:14,3	6,22716
31:14,3	6,22378
31:14,4	6,23401
31:14,4	6,23076
31:14,4	6,23181
31:14,4	6,23524
31:14,4	6,23663
31:14,4	6,23622
31:14,4	6,24471
31:14,4	6,24047
31:14,4	6,23407
31:14,4	6,23541
31:14,4	6,23646
31:14,4	6,23088
31:14,4	6,22913
31:14,4	6,22907
31:14,5	6,22861
31:14,5	6,22134
31:14,5	6,22495
31:14,5	6,22564
31:14,5	6,22518
31:14,5	6,22355
31:14,5	6,23239
31:14,5	6,22721
31:14,5	6,22611
31:14,5	6,23599
31:14,5	6,23279
31:14,5	6,22925
31:14,5	6,23308
31:14,5	6,23803
31:14,5	6,22407
31:14,6	6,22407
31:14,6	6,22867
31:14,6	6,21815
31:14,6	6,21919
31:14,6	6,22779
31:14,6	6,22669
31:14,6	6,22233
31:14,6	6,23128
31:14,6	6,23221
31:14,6	6,22094
31:14,6	6,22663
31:14,6	6,23285
31:14,6	6,22402
31:14,6	6,22716
31:14,7	6,22617
31:14,7	6,21541
31:14,7	6,21117
31:14,7	6,21832
31:14,7	6,21466
31:14,7	6,21925
31:14,7	6,23157
31:14,7	6,23779
31:14,7	6,23111
31:14,7	6,23082
31:14,7	6,2325
31:14,7	6,23064
31:14,7	6,22367
31:14,7	6,22628
31:14,8	6,22495
31:14,8	6,21437
31:14,8	6,21698
31:14,8	6,21599
31:14,8	6,21582
31:14,8	6,21361
31:14,8	6,21989
31:14,8	6,21559
31:14,8	6,2132
31:14,8	6,21954
31:14,8	6,21861
31:14,8	6,21257
31:14,8	6,22471
31:14,8	6,22739
31:14,8	6,22663
31:14,9	6,22785
31:14,9	6,23122
31:14,9	6,22274
31:14,9	6,22064
31:14,9	6,22204
31:14,9	6,21983
31:14,9	6,21413
31:14,9	6,22495
31:14,9	6,22611
31:14,9	6,21727
31:14,9	6,22506
31:14,9	6,23
31:14,9	6,22477
31:14,9	6,22402
31:15,0	6,22989
31:15,0	6,22954
31:15,0	6,22437
31:15,0	6,22983
31:15,0	6,22907
31:15,0	6,22489
31:15,0	6,22675
31:15,0	6,22344
31:15,0	6,22198
31:15,0	6,22843
31:15,0	6,22605
31:15,0	6,22146
31:15,0	6,23268
31:15,0	6,23105
31:15,0	6,22628
31:15,1	6,22384
31:15,1	6,22826
31:15,1	6,22477
31:15,1	6,22652
31:15,1	6,22733
31:15,1	6,2357
31:15,1	6,23314
31:15,1	6,22489
31:15,1	6,22599
31:15,1	6,22437
31:15,1	6,22646
31:15,1	6,21908
31:15,1	6,22425
31:15,1	6,22146
31:15,2	6,22582
31:15,2	6,22524
31:15,2	6,21966
31:15,2	6,22344
31:15,2	6,2325
31:15,2	6,22779
31:15,2	6,22094
31:15,2	6,22652
31:15,2	6,22681
31:15,2	6,2189
31:15,2	6,22198
31:15,2	6,22669
31:15,2	6,22152
31:15,2	6,22123
31:15,2	6,22628
31:15,3	6,22082
31:15,3	6,21803
31:15,3	6,2214
31:15,3	6,21977
31:15,3	6,21472
31:15,3	6,21472
31:15,3	6,21797
31:15,3	6,2078
31:15,3	6,2114
31:15,3	6,21681
31:15,3	6,21047
31:15,3	6,21198
31:15,3	6,2282
31:15,3	6,22303
31:15,4	6,21692
31:15,4	6,22314
31:15,4	6,22739
31:15,4	6,21925
31:15,4	6,21902
31:15,4	6,2239
31:15,4	6,21849
31:15,4	6,22332
31:15,4	6,22954
31:15,4	6,23047
31:15,4	6,22198
31:15,4	6,23215
31:15,4	6,23326
31:15,4	6,22809
31:15,5	6,22518
31:15,5	6,23541
31:15,5	6,22146
31:15,5	6,21919
31:15,5	6,22245
31:15,5	6,22175
31:15,5	6,22158
31:15,5	6,23274
31:15,5	6,23163
31:15,5	6,22541
31:15,5	6,22727
31:15,5	6,22745
31:15,5	6,21908
31:15,5	6,22378
31:15,5	6,2289
31:15,6	6,22733
31:15,6	6,22332
31:15,6	6,23093
31:15,6	6,23279
31:15,6	6,2275
31:15,6	6,22686
31:15,6	6,23181
31:15,6	6,22628
31:15,6	6,22117
31:15,6	6,22977
31:15,6	6,22919
31:15,6	6,22187
31:15,6	6,22599
31:15,6	6,22779
31:15,7	6,21681
31:15,7	6,2178
31:15,7	6,22646
31:15,7	6,21722
31:15,7	6,21065
31:15,7	6,22111
31:15,7	6,2214
31:15,7	6,21413
31:15,7	6,22373
31:15,7	6,22669
31:15,7	6,22099
31:15,7	6,22163
31:15,7	6,22477
31:15,7	6,22332
31:15,8	6,21908
31:15,8	6,23053
31:15,8	6,22948
31:15,8	6,22518
31:15,8	6,23082
31:15,8	6,22995
31:15,8	6,21849
31:15,8	6,21785
31:15,8	6,22146
31:15,8	6,21454
31:15,8	6,20437
31:15,8	6,21291
31:15,8	6,20733
31:15,8	6,21123
31:15,8	6,21576
31:15,9	6,21896
31:15,9	6,2182
31:15,9	6,22704
31:15,9	6,22698
31:15,9	6,21582
31:15,9	6,2203
31:15,9	6,22035
31:15,9	6,21303
31:15,9	6,22064
31:15,9	6,22407
31:15,9	6,2189
31:15,9	6,22012
31:15,9	6,23489
31:15,9	6,22221
31:15,9	6,22088
31:16,0	6,22076
31:16,0	6,21669
31:16,0	6,21001
31:16,0	6,22216
31:16,0	6,2232
31:16,0	6,22791
31:16,0	6,22483
31:16,0	6,22727
31:16,0	6,21791
31:16,0	6,21257
31:16,0	6,21716
31:16,0	6,21762
31:16,0	6,21483
31:16,0	6,22303
31:16,1	6,22739
31:16,1	6,21844
31:16,1	6,21716
31:16,1	6,22233
31:16,1	6,21937
31:16,1	6,21785
31:16,1	6,22582
31:16,1	6,2246
31:16,1	6,22187
31:16,1	6,22954
31:16,1	6,22814
31:16,1	6,22378
31:16,1	6,22663
31:16,1	6,23117
31:16,2	6,22088
31:16,2	6,2164
31:16,2	6,22082
31:16,2	6,21768
31:16,2	6,21495
31:16,2	6,21925
31:16,2	6,2221
31:16,2	6,21582
31:16,2	6,21716
31:16,2	6,22105
31:16,2	6,21536
31:16,2	6,21512
31:16,2	6,21931
31:16,2	6,22425
31:16,2	6,22088
31:16,3	6,22774
31:16,3	6,22948
31:16,3	6,22268
31:16,3	6,21942
31:16,3	6,21431
31:16,3	6,2103
31:16,3	6,20611
31:16,3	6,21117
31:16,3	6,21227
31:16,3	6,21286
31:16,3	6,22105
31:16,3	6,21983
31:16,3	6,22099
31:16,3	6,22506
31:16,4	6,22919
31:16,4	6,21855
31:16,4	6,21966
31:16,4	6,21838
31:16,4	6,21518
31:16,4	6,21669
31:16,4	6,21995
31:16,4	6,22128
31:16,4	6,22274
31:16,4	6,22983
31:16,4	6,23367
31:16,4	6,23059
31:16,4	6,22867
31:16,4	6,23006
31:16,5	6,22995
31:16,5	6,2214
31:16,5	6,22599
31:16,5	6,22791
31:16,5	6,2239
31:16,5	6,22355
31:16,5	6,23163
31:16,5	6,22349
31:16,5	6,21762
31:16,5	6,22105
31:16,5	6,21756
31:16,5	6,21233
